"Apartamento en Arriendo, NUEVA TIBABUYES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-nueva-tibabuyes-3-habitaciones-1-banos-0-garajes/2363-M1954530,$700.000,62.0 m2,-74.10691833496094,4.736408710479736
"Apartamento en Arriendo, CHAPINERO CENTRAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chapinero-central-1-habitaciones-1-banos-1-garajes/973-M1954437,$1.300.000,37.0 m2,-74.06206512451172,4.644519329071045
"Apartamento en Venta Y Arriendo, LOS ALPES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-los-alpes-3-habitaciones-4-banos-2-garajes/175-107417,$8.500.000,181.0 m2,-74.02846714,4.70099505
"Apartamento en Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-3-banos-2-garajes/34-56968,$2.500.000,78.0 m2,-74.04714739,4.696437
"Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-4-habitaciones-5-banos-2-garajes/198-M1954519,$3.500.000,178.0 m2,-74.04576110839844,4.699460983276367
"Apartamento en Arriendo, EL TINTAL A.S.D. Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-tintal-a.s.d.-3-habitaciones-2-banos-1-garajes/3038-M1954476,$1.200.000,83.0 m2,-74.13497161865234,4.6645426750183105
"Apartamento en Arriendo, ESTRELLA DEL NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-estrella-del-norte-3-habitaciones-3-banos-1-garajes/3038-M1954490,$950.000,85.0 m2,-74.04242706298828,4.738440990447998
"Apartamento en Arriendo, LOS CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-1-banos-0-garajes/3038-M1954534,$1.000.000,40.0 m2,-74.04304504394531,4.727450847625732
"Apartamento en Arriendo, CHICO NORTE II Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-ii-2-habitaciones-3-banos-2-garajes/79-M2663,$3.500.000,116.0 m2,-74.04144558,4.67718656
"Apartamento en Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-3-habitaciones-3-banos-2-garajes/2265-M1954432,$2.750.000,107.0 m2,-74.04856872558594,4.697050094604492
"Apartamento en Arriendo,  Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-3-habitaciones-4-banos-4-garajes/438-M1954485,$5.900.000,273.0 m2,,
"Apartamento en Arriendo, EL PLAN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-plan-3-habitaciones-2-banos-2-garajes/426-M1954465,$1.400.000,94.0 m2,-74.06502532958984,4.741535186767578
"Apartamento en Arriendo, MONACO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-3-habitaciones-3-banos-2-garajes/927-M1954480,$1.940.000,100.0 m2,-74.0583724975586,4.699487686157227
"Apartamento en Arriendo, LOS PANTANOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-pantanos-3-habitaciones-1-banos-0-garajes/125-M1954483,$600.000,48.0 m2,-74.16911315917969,4.646203517913818
"Apartamento en Arriendo, SAN ANDRES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-andres-2-habitaciones-1-banos-0-garajes/2510-M1954407,$700.000,41.0 m2,-74.14142608642578,4.597937107086182
"Apartamento en Arriendo, LA SOLEDAD Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-soledad-3-habitaciones-2-banos-1-garajes/3966-M1954327,$2.100.000,120.0 m2,-74.07776641845703,4.631967067718506
"Apartamento en Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-1-habitaciones-1-banos-0-garajes/438-M1954259,$3.500.000,60.0 m2,-74.04578399658203,4.673251628875732
"Apartamento en Venta Y Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-patricio-2-habitaciones-3-banos-2-garajes/2832-M1954319,$3.500.000,92.0 m2,-74.05022430419922,4.694163799285889
"Apartamento en Arriendo, LOS CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-2-banos-1-garajes/2453-M1954376,$2.700.000,60.0 m2,-74.04314422607422,4.728183746337891
"Apartamento en Arriendo, LOS CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-2-banos-1-garajes/2453-M1954409,$2.700.000,60.0 m2,-74.04314422607422,4.728183746337891
"Apartamento en Arriendo, ESTORIL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-estoril-3-habitaciones-2-banos-2-garajes/4058-M1954288,$2.900.000,120.0 m2,-74.05957794189453,4.693874359130859
"Apartamento en Arriendo, LISBOA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lisboa-3-habitaciones-4-banos-2-garajes/462-M1954375,$3.900.000,190.0 m2,-74.03142547607422,4.713482856750488
"Apartamento en Arriendo, LOS CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-1-banos-1-garajes/2453-M1954360,$2.300.000,48.0 m2,-74.04314422607422,4.728183746337891
"Apartamento en Arriendo, NIZA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-niza-2-habitaciones-2-banos-2-garajes/4058-M1954412,$1.950.000,60.0 m2,-74.07188415527344,4.706569671630859
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-1-habitaciones-2-banos-2-garajes/3390-M1954344,$3.800.000,70.0 m2,-74.0477066040039,4.6723833084106445
"Apartamento en Arriendo,  Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-3-habitaciones-2-banos-1-garajes/5261-M1954312,$1.700.000,87.0 m2,,
"Apartamento en Arriendo, LA MACARENA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-macarena-2-habitaciones-1-banos-0-garajes/2680-M1954208,$1.500.000,44.0 m2,-74.06568145751953,4.616020679473877
"Apartamento en Arriendo, LOS CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-1-banos-1-garajes/2453-M1954385,$2.300.000,48.0 m2,-74.04314422607422,4.728183746337891
"Apartamento en Arriendo, LOS CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-1-banos-1-garajes/2453-M1954349,$2.300.000,48.0 m2,,
"Apartamento en Arriendo, LOS CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-2-banos-1-garajes/2453-M1954417,$2.700.000,60.0 m2,-74.04314422607422,4.728183746337891
"Apartamento en Arriendo, CANTALEJO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cantalejo-3-habitaciones-2-banos-1-garajes/126-M1954289,$1.600.000,68.0 m2,-74.05546569824219,4.7408342361450195
"Apartamento en Arriendo, CHAPINERO CENTRAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chapinero-central-1-habitaciones-1-banos-1-garajes/3553-M1954147,$1.550.000,35.0 m2,-74.06275177001953,4.641451358795166
"Apartamento en Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-3-banos-3-garajes/2474-M1954191,$4.000.000,122.0 m2,-74.04718017578125,4.692885398864746
"Apartamento en Arriendo, LOS ROSALES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-3-habitaciones-3-banos-2-garajes/754-M1954123,$7.300.000,166.0 m2,-74.04635620117188,4.664625644683838
"Apartamento en Arriendo, EMAUS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-3-habitaciones-2-banos-1-garajes/3553-M1954102,$3.800.000,102.0 m2,-74.05548858642578,4.653275966644287
"Apartamento en Arriendo, RINCON DE SANTA INES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-de-santa-ines-3-habitaciones-1-banos-0-garajes/272-M1954025,$850.000,82.0 m2,-74.10281372070312,4.755678653717041
"Apartamento en Arriendo, LOS MONJES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-monjes-3-habitaciones-1-banos-0-garajes/4330-M1954070,$800.000,50.0 m2,-74.11376953125,4.681314468383789
"Apartamento en Arriendo, MODELIA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-modelia-3-habitaciones-2-banos-1-garajes/710-M1954196,$1.100.000,70.0 m2,-74.1144027709961,4.665072917938232
"Apartamento en Arriendo, CEDRO BOLIVAR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedro-bolivar-3-habitaciones-3-banos-2-garajes/3241-M1954088,$2.000.000,127.0 m2,-74.03809356689453,4.730826377868652
"Apartamento en Arriendo, BELLAVISTA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-1-habitaciones-1-banos-1-garajes/22-M1954129,$1.700.000,50.0 m2,-74.04981231689453,4.655118465423584
"Apartamento en Venta Y Arriendo, LOS ROSALES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-los-rosales-3-habitaciones-4-banos-2-garajes/3198-M1954175,$6.000.000,155.0 m2,,
"Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-3-banos-2-garajes/433-M1954188,$2.900.000,105.0 m2,-74.04591369628906,4.698614120483398
"Apartamento en Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-1-habitaciones-1-banos-1-garajes/2800-M1954038,$2.800.000,55.0 m2,-74.05347442626953,4.67935037612915
"Apartamento en Arriendo, LA CABRERA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-cabrera-3-habitaciones-4-banos-2-garajes/3665-M1954024,$9.800.000,210.0 m2,-74.05242156982422,4.671998023986816
"Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-1-habitaciones-2-banos-1-garajes/290-M1953992,$1.470.000,45.0 m2,,
"Apartamento en Arriendo, SANTA BIBIANA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-1-habitaciones-2-banos-1-garajes/3241-M1954022,$2.000.000,54.0 m2,-74.0494155883789,4.687559127807617
"Apartamento en Venta Y Arriendo, MOLINOS NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-molinos-norte-2-habitaciones-3-banos-2-garajes/2147-M1954074,$2.800.000,65.0 m2,-74.04207611083984,4.690701007843018
"Apartamento en Venta Y Arriendo, CHICO NORTE II Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-ii-2-habitaciones-3-banos-2-garajes/3065-M1954201,$4.000.000,95.0 m2,-74.04615783691406,4.680337905883789
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-1-habitaciones-2-banos-1-garajes/2798-M1953868,$3.000.000,55.0 m2,-74.05137634277344,4.6722636222839355
"Apartamento en Arriendo, PUENTE LARGO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-puente-largo-1-habitaciones-1-banos-1-garajes/2800-M1953991,$1.346.000,42.0 m2,-74.06620025634766,4.692798614501953
"Apartamento en Arriendo, CEDRO MADEIRAS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedro-madeiras-1-habitaciones-2-banos-1-garajes/22-M1953845,$1.350.000,52.0 m2,-74.0320053100586,4.725457668304443
"Apartamento en Arriendo, SABANALARGA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-sabanalarga-3-habitaciones-3-banos-2-garajes/438-M1953847,$3.800.000,142.0 m2,-74.04432678222656,4.705010414123535
"Apartamento en Arriendo, EMAUS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-3-habitaciones-4-banos-2-garajes/2220-M1953874,$8.500.000,185.0 m2,-74.05277252197266,4.649792671203613
"Apartamento en Arriendo, BOSQUE CALDERON Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bosque-calderon-1-habitaciones-1-banos-1-garajes/4186-M1953931,$1.740.000,50.0 m2,-74.05953979492188,4.638973712921143
"Apartamento en Arriendo, LA CAROLINA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-carolina-3-habitaciones-3-banos-3-garajes/831-M1953994,$5.500.000,198.0 m2,-74.04158782958984,4.707741737365723
"Apartamento en Arriendo, BELALCAZAR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-belalcazar-2-habitaciones-2-banos-1-garajes/MC1954298,$1.600.000,58.0 m2,-74.0779,4.636718
"Apartamento en Arriendo, LAS ACASIAS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-2-banos-1-garajes/MC1954165,$1.950.000,67.0 m2,-74.03071,4.722004
"Apartamento en Arriendo, CHICO NORTE III Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-1-habitaciones-1-banos-1-garajes/MC1954495,$1.600.000,45.0 m2,-74.05325,4.683865
"Apartamento en Arriendo, URBANIZACION EL CORTIJO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-urbanizacion-el-cortijo-3-habitaciones-1-banos-0-garajes/MC25614701,$800.000,50.0 m2,-74.11661683,4.73135979
"Apartamento en Arriendo, SAN JOSE DEL PRADO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-jose-del-prado-3-habitaciones-2-banos-2-garajes/MC1953962,$1.590.000,70.0 m2,-74.06075,4.7224855
"Apartamento en Arriendo, EL LISTON Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-liston-3-habitaciones-2-banos-1-garajes/3561-M1953907,$1.200.000,66.0 m2,-74.08210754394531,4.613364219665527
"Apartamento en Arriendo, LOS CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-3-habitaciones-3-banos-1-garajes/MC1954371,$1.800.000,100.0 m2,-74.04645,4.7275867
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-1-habitaciones-2-banos-1-garajes/2798-M1953855,$2.200.000,55.0 m2,-74.05137634277344,4.6722636222839355
"Apartamento en Arriendo, LOS CEDROS ORIENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-oriental-2-habitaciones-1-banos-1-garajes/MC25617692,$1.200.000,49.0 m2,-74.03020223,4.72345904
"Apartamento en Arriendo, PARDO RUBIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pardo-rubio-3-habitaciones-3-banos-1-garajes/MC1954296,$2.250.000,100.0 m2,-74.063515,4.6364636
"Apartamento en Arriendo, VILLA ALSACIA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-villa-alsacia-2-habitaciones-1-banos-0-garajes/MC1953924,$800.000,45.0 m2,-74.12788,4.639546
"Apartamento en Arriendo, LOS ANGELES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-angeles-3-habitaciones-2-banos-0-garajes/4330-M1954134,$900.000,86.0 m2,-74.11701202392578,4.6968092918396
"Apartamento en Arriendo, ANTIGUO COUNTRY Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-2-habitaciones-3-banos-2-garajes/282-M1953082,$3.950.000,107.0 m2,,
"Apartamento en Arriendo, LA FLORIDA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-florida-3-habitaciones-2-banos-1-garajes/2363-M1953621,$1.600.000,95.0 m2,,
"Apartamento en Arriendo, MAZUREN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-mazuren-2-habitaciones-1-banos-0-garajes/MC1953783,$1.000.000,42.0 m2,-74.06132,4.7387524
"Apartamento en Arriendo, URB. HACIENDA CORDOBA NIZA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-urb.-hacienda-cordoba-niza-3-habitaciones-2-banos-0-garajes/2529-39165,$1.300.000,73.0 m2,-74.06182264,4.70999036
"Apartamento en Arriendo, RINCON DEL CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-4-habitaciones-3-banos-3-garajes/3422-2356-25,$4.550.000,210.0 m2,-74.04423538,4.68642042
"Apartamento en Arriendo, RINCON DEL CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-3-habitaciones-3-banos-2-garajes/59-19911,$2.200.000,92.0 m2,-74.04500095,4.68620179
"Apartamento en Arriendo, EL PLAN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-plan-3-habitaciones-2-banos-2-garajes/639-M3210,$1.402.000,93.0 m2,-74.06863752,4.74095512
"Apartamento en Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-3-habitaciones-4-banos-2-garajes/3422-2319-47,$4.050.000,131.0 m2,-74.04781924,4.69231577
"Apartamento en Arriendo, CHICO NORTE III Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-1-habitaciones-2-banos-2-garajes/703-1554,$1.700.000,46.0 m2,-74.05340496,4.68431341
"Apartamento en Arriendo, MOLINOS NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-molinos-norte-1-habitaciones-2-banos-1-garajes/771-8841,$1.600.000,63.0 m2,-74.03878091,4.69191851
"Apartamento en Arriendo, CHICO NORTE III Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-1-habitaciones-1-banos-1-garajes/164-17172,$3.500.000,47.0 m2,-74.05693933,4.68112224
"Apartamento en Arriendo, CHICO NORTE III Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-1-habitaciones-1-banos-1-garajes/164-17171,$1.600.000,47.0 m2,-74.05693933,4.68112224
"Apartamento en Arriendo, SAN CIPRIANO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-cipriano-2-habitaciones-2-banos-1-garajes/526-39336,$1.050.000,47.0 m2,-74.04927685,4.7468094
"Apartamento en Arriendo, SANTA HELENA I Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-helena-i-1-habitaciones-1-banos-1-garajes/526-39508,$1.300.000,47.0 m2,-74.06361576,4.72798297
"Apartamento en Arriendo, LA LIBERIA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-liberia-3-habitaciones-3-banos-1-garajes/639-M3216,$1.414.600,78.0 m2,-74.03469033,4.73333588
"Apartamento en Arriendo, MADELENA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-madelena-2-habitaciones-1-banos/639-M3225,$587.000,43.0 m2,-74.15443136,4.5959403
"Apartamento en Arriendo, INGEMAR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ingemar-2-habitaciones-2-banos-1-garajes/34-56965,$2.000.000,80.0 m2,-74.05692774,4.64191557
"Apartamento en Venta Y Arriendo, BRITALIA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-britalia-3-habitaciones-4-banos-1-garajes/359-3716,$1.600.000,97.0 m2,-74.0539713,4.75039196
"Apartamento en Arriendo, SANTA BARBARA CENTRAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-3-banos-2-garajes/920-42147192,$2.650.000,95.0 m2,-74.03834169,4.69777374
"Apartamento en Arriendo, RINCON DEL CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-1-habitaciones-2-banos-1-garajes/2361-77789,$3.000.000,75.0 m2,-74.04566487,4.68831636
"Apartamento en Arriendo, LA SALLE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-salle-2-habitaciones-2-banos-1-garajes/9-2017090008,$2.000.000,63.0 m2,-74.05788748,4.64324775
"Apartamento en Arriendo, SANTA BARBARA CENTRAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-3-banos-2-garajes/920-42147192,$2.650.000,95.0 m2,-74.03834169,4.69777374
"Apartamento en Venta Y Arriendo, BRITALIA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-britalia-3-habitaciones-4-banos-1-garajes/359-3716,$1.600.000,97.0 m2,-74.0539713,4.75039196
"Apartamento en Arriendo, BOSQUE IZQUIERDO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bosque-izquierdo-1-habitaciones-2-banos/83-34,$1.409.000,60.0 m2,-74.06660236,4.60964854
"Apartamento en Arriendo, MIRANDELA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-mirandela-3-habitaciones-2-banos-1-garajes/9-2017090012,$1.350.000,75.0 m2,-74.04479298,4.7672757
"Apartamento en Venta Y Arriendo, BELLAVISTA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-bellavista-4-habitaciones-4-banos-3-garajes/920-42147190,$12.000.000,345.0 m2,-74.05113343,4.65726312
"Apartamento en Arriendo, SAN CRISTOBAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-cristobal-3-habitaciones-2-banos-1-garajes/650-758,$720.000,52.0 m2,-74.07602684,4.56995262
"Apartamento en Venta Y Arriendo, SANTA BIBIANA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-santa-bibiana-2-habitaciones-3-banos-2-garajes/920-42147191,$3.000.000,84.0 m2,-74.05256894,4.69237621
"Apartamento en Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-1-habitaciones-2-banos-2-garajes/2361-78337,$2.000.000,50.0 m2,-74.05339183,4.69829589
"Apartamento en Venta Y Arriendo, SAN GABRIEL NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-gabriel-norte-1-habitaciones-2-banos-1-garajes/2732-228,$1.290.000,73.0 m2,-74.02688913,4.70500033
"Apartamento en Arriendo, IBERIA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-iberia-2-habitaciones-2-banos-1-garajes/646-379,$1.044.000,60.0 m2,-74.06670433,4.72752965
"Apartamento en Arriendo, PASADENA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pasadena-3-habitaciones-2-banos-1-garajes/989-436,$3.000.000,85.0 m2,-74.06192454,4.69110851
"Apartamento en Arriendo, LA PORCIUNCULA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-porciuncula-3-habitaciones-3-banos-2-garajes/34-56963,$3.300.000,109.0 m2,-74.05427944,4.6579482
"Apartamento en Arriendo, URBANIZACION ARBORAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-urbanizacion-arboral-3-habitaciones-1-banos-0-garajes/164-201710965,$700.000,43.0 m2,-74.15402955,4.64829425
"Apartamento en Arriendo, BELLAVISTA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-3-habitaciones-4-banos-2-garajes/5175-391,$6.140.000,180.0 m2,-74.05192595,4.65256671
"Apartamento en Arriendo, PRADOS DE LA CALLEJA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-prados-de-la-calleja-3-habitaciones-3-banos-3-garajes/212-155053,$4.716.000,173.0 m2,-74.04835403,4.71144601
"Apartamento en Arriendo, CANTALEJO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cantalejo-3-habitaciones-2-banos-1-garajes/2821-M1953806,$1.100.000,65.0 m2,-74.05926513671875,4.741058349609375
"Apartamento en Arriendo, SANTA ANA ORIENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-ana-oriental-1-habitaciones-1-banos-1-garajes/59-19909,$1.510.000,52.0 m2,-74.03188381,4.68612757
"Apartamento en Arriendo, MAZUREN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-mazuren-3-habitaciones-2-banos-1-garajes/164-10853,$1.100.000,60.0 m2,-74.06140231,4.73612326
"Apartamento en Arriendo, EL PORVENIR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-porvenir-3-habitaciones-1-banos-0-garajes/164-201711003,$680.000,51.0 m2,-74.18600528,4.6318716
"Apartamento en Venta Y Arriendo, RINCON DEL CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-rincon-del-chico-4-habitaciones-5-banos-4-garajes/2592-618,$9.000.000,330.0 m2,-74.04516483,4.68478491
"Apartamento en Arriendo, TUNA ALTA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-tuna-alta-2-habitaciones-2-banos-0-garajes/766-M1953810,$750.000,39.0 m2,-74.07931518554688,4.7544660568237305
"Apartamento en Arriendo, SAN JOSE DEL PRADO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-jose-del-prado-3-habitaciones-2-banos-2-garajes/34-56961,$2.100.000,95.0 m2,-74.06096965,4.72248688
"Apartamento en Arriendo, BOSQUE DE SAN CARLOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bosque-de-san-carlos-3-habitaciones-2-banos/3222-1763,$900.000,56.0 m2,-74.10763437,4.57279511
